Unnamed: 0,ifile,normx,normy,normwidth,normheight,ilabel,num_labels,is_challenging
796,147,0.669814387583892,0.4363422818791945,0.1171078020134228,0.182214765100671,"[2, 4]",2,False
797,148,0.4969545726240285,0.4625425024252098,0.0291273161984456,0.1201360077606731,"[2, 6]",2,False
798,148,0.5851613867304245,0.4600340019401683,0.0255409444112368,0.1999999999999998,"[0, 29, 6]",3,False
799,148,0.6432635983263587,0.781322254122857,0.1081410639569637,0.4326785101858834,"[2, 17, 6, 48, 44]",5,False
800,148,0.835161386730424,0.4275255014551263,0.0171727435744173,0.0800000000000001,"[0, 6]",2,False
801,148,0.8823209246852959,0.4785944684372345,0.0291009049593579,0.2122399397847223,"[0, 6]",2,False
802,149,0.430460251046025,0.4905834141501479,0.1005977286312011,0.4105834141501476,"[0, 6, 23]",3,False
803,149,0.6742378959952182,0.2738458411350988,0.0298864315600717,0.1719804799399171,"[0, 6]",2,False
804,149,0.7367274357441707,0.3226253636756691,0.0778182904961155,0.1949795101381325,"[1, 6, 40]",3,False
805,150,0.8149999999999983,0.4765843782067449,0.0699999999999999,0.2131687564134901,"[0, 4]",2,False
806,151,0.4473987100290684,0.439418604651163,0.2547974200581395,0.3690697674418605,"[1, 5, 13, 46]",4,False
807,152,0.5927924733922102,0.4995108695652171,0.1323540817481885,0.3,"[0, 17, 6]",3,False
808,153,0.132172743574417,0.359936081599599,0.0443454871488344,0.1998721631991978,"[0, 6]",2,False
809,153,0.2619306634787805,0.4600639184004008,0.0597250448296473,0.2727793738631907,"[2, 29, 17, 5, 13]",5,False
810,154,0.2224955170352654,0.4289824173757691,0.079013747758518,0.1867372075998845,"[2, 4, 5, 13]",4,False
811,154,0.4142647937836223,0.3994562012666475,0.0165750149432156,0.1051579279636258,"[0, 6]",2,False
812,154,0.9764136282127917,0.5154737838908768,0.0471727435744167,0.2703158559272515,"[0, 6]",2,False
813,155,0.2668340529057017,0.354473684210526,0.1936681058114034,0.2857894736842105,"[1, 29, 4, 5, 13]",5,False
814,155,0.7421426123903501,0.4475000000000004,0.3042852247807014,0.3165789473684213,"[1, 26, 4, 5, 44]",5,False
815,155,0.9092679207785084,0.3299999999999997,0.058535841557018,0.2399999999999999,"[0, 5, 28]",3,False
816,156,0.3857591153616257,0.432771574811831,0.0183682008368199,0.1499999999999998,"[0, 6]",2,False
817,156,0.3910579796772267,0.5177436614650736,0.0540705319784818,0.2112537793278742,"[0, 17, 6]",3,False
818,156,0.9641841004184104,0.4722284251881687,0.0283682008368194,0.2044568503763368,"[0, 29, 5]",3,False
819,158,0.4712816722972971,0.4867567567567569,0.0225633445945942,0.2135135135135132,"[0, 6]",2,False
820,158,0.5339301801801796,0.5518532818532822,0.0678603603603605,0.3107335907335912,"[1, 6]",2,False
821,158,0.9171790540540532,0.5328957528957531,0.034358108108108,0.2257915057915055,"[0, 29, 6]",3,False
822,159,0.1806365809922294,0.4982868760681236,0.2212731619844589,0.3165737521362481,"[1, 6, 46]",3,False
823,160,0.3669545726240288,0.407004609557916,0.0279318589360428,0.15,"[0, 17, 6]",3,False
824,160,0.4184100418410041,0.3377767105088002,0.0143454871488344,0.0861982109903763,"[0, 6]",2,False
825,160,0.4360430364614465,0.3277536627192215,0.0113568439928272,0.058133677179556,"[0, 6]",2,False
826,160,0.608828451882845,0.5239976952210426,0.0576569037656903,0.2320046095579159,"[2, 5, 13]",3,False
827,161,0.0274730463683527,0.5643190661478603,0.0549460927367055,0.2486381322957198,"[0, 8, 23]",3,False
828,161,0.1627719682230869,0.5888910505836573,0.0455439364461738,0.2577821011673151,"[0, 28, 6, 23]",4,False
829,161,0.4421054231517509,0.3297665369649805,0.0113590304798962,0.0642023346303501,"[0, 5]",2,False
830,161,0.4567525940337224,0.3365758754863813,0.0107611867704279,0.0817120622568093,"[0, 5]",2,False
831,161,0.4725954523346303,0.3297665369649805,0.0113590304798962,0.0836575875486382,"[0, 5]",2,False
832,161,0.4888859841115436,0.3468093385214005,0.0177719682230865,0.0936186770428014,"[2, 6]",2,False
833,161,0.5042811689364461,0.3424124513618677,0.0101633430609597,0.0856031128404669,"[0, 5]",2,False
834,161,0.5226363894293123,0.3477821011673147,0.0237504053177691,0.1,"[1, 6]",2,False
835,161,0.5475547178988325,0.3657003891050578,0.0159784370946826,0.1319455252918288,"[0, 6]",2,False
836,161,0.6288859841115435,0.6058365758754866,0.0577719682230871,0.2716731517509727,"[0, 6, 23]",3,False
837,161,0.6818752026588839,0.4066731517509724,0.0165762808041501,0.1299999999999999,"[0, 6]",2,False
838,161,0.7062773589494161,0.4399999999999995,0.0253805933852141,0.1911284046692606,"[0, 6]",2,False
839,161,0.7218212953955893,0.3880350194552528,0.0253805933852138,0.1666536964980544,"[0, 6]",2,False
840,161,0.9147008754863812,0.4143968871595331,0.0514145590142672,0.2140077821011673,"[1, 5, 13]",3,False
841,161,0.9349999999999974,0.7734630350194552,0.1299999999999993,0.4530739299610891,"[1, 13, 6, 23]",4,False
842,161,0.9799999999999992,0.4737548638132288,0.040000000000001,0.227509727626459,"[0, 6]",2,False
843,162,0.1795654993514916,0.5477821011673147,0.0471741245136185,0.2599999999999998,"[0, 6]",2,False
844,162,0.3985870622568094,0.4988910505836575,0.03,0.15,"[0, 4]",2,False
845,162,0.6443760132944221,0.5136186770428011,0.0887520265888461,0.1872373540856028,"[1, 4, 13]",3,False
846,163,0.3104657123329282,0.4225698663426479,0.0809314246658566,0.2718712029161594,"[2, 13, 6]",3,False
847,164,0.2116805444087747,0.338651685393258,0.0726016586409844,0.1765650080256817,"[2, 5, 13]",3,False
848,164,0.5188534978598182,0.3528410914927765,0.088143057784911,0.2088924558587476,"[1, 5]",2,False
849,165,0.0785863717872086,0.2586691490450432,0.03,0.13,"[0, 6]",2,False
850,165,0.1220920502092048,0.2429736702762751,0.02418410041841,0.1259473405525504,"[0, 6]",2,False
851,165,0.2244829647340106,0.3974041223993984,0.0689659294680214,0.2148082447987967,"[0, 28, 6]",3,False
852,165,0.5522205618649134,0.5249999999999995,0.1444411237298267,0.2778420216576508,"[2, 4]",2,False
853,166,0.7418649133293467,0.4783311219563472,0.183729826658696,0.3371970468264542,"[1, 4, 5, 13]",4,False
854,167,0.3801852958756722,0.4912937733165688,0.0803705917513452,0.2174124533668605,"[0, 17, 5]",3,False
855,168,0.2095612648562742,0.5149004975124379,0.1391225297125483,0.3098009950248754,"[0, 25, 6]",3,False
856,168,0.2554048334715312,0.6243781094527363,0.0490472982310669,0.0912106135986731,[43],1,False
857,168,0.8324767222913213,0.3966334991708125,0.0377757911829741,0.1799999999999998,"[0, 6]",2,False
858,169,0.3597011356843991,0.4199529507740293,0.0668977884040648,0.2219623606192239,"[0, 17, 6]",3,False
859,170,0.0530239719055374,0.4405863192182405,0.0860479438110748,0.2011726384364819,"[2, 4]",2,False
860,172,0.093886959876543,0.4663227513227511,0.1877739197530861,0.3126455026455025,"[2, 5]",2,False
861,172,0.6976080246913567,0.4023544973544976,0.1377391975308635,0.3091534391534394,"[1, 5, 13]",3,False
862,172,0.8542171189979121,0.4338537467650539,0.0915657620041751,0.3273886649413621,"[0, 6]",2,False
863,173,0.400786704925873,0.3608034433285508,0.0815734098517452,0.1816068866571019,"[1, 13, 6, 46]",4,False
864,173,0.95,0.55,0.06,0.28,"[0, 6]",2,False
865,173,0.99,0.505738880918221,0.02,0.22,"[0, 6]",2,False
866,174,0.3794261805140461,0.5258780945204431,0.0540705319784817,0.29786361588995,"[2, 13, 6, 23, 9]",5,False
867,174,0.4798625224148239,0.4749999999999997,0.0265750149432163,0.2074049512327091,"[0, 6, 23]",3,False
868,174,0.8329886431560061,0.505209714931601,0.0435863717872084,0.1956879969858614,"[0, 3]",2,False
869,175,0.1007660060975609,0.5721951219512199,0.0367471205962059,0.2200000000000001,"[2, 6, 44]",3,False
870,176,0.5676479378362224,0.2922901007666925,0.1985594739988045,0.2373509796631068,"[1, 4, 5, 13]",4,False
871,177,0.829010009765623,0.4871874999999999,0.08844970703125,0.3418749999999997,"[0, 17, 6]",3,False
872,178,0.3676897788404065,0.6690713512587125,0.0891751344889422,0.3548452153611624,"[1, 6, 23, 44, 46]",5,False
873,179,0.5725125501731831,0.7173417721518983,0.1080856790082116,0.565316455696203,"[2, 5]",2,False
874,180,0.0272780464988061,0.4084562871614179,0.0545560929976122,0.2569125743228366,"[0, 6]",2,False
875,180,0.3693962940824866,0.2065750149432157,0.0119545726240286,0.0507377229685091,"[0, 6]",2,False
876,180,0.3850701777543118,0.1890179514255543,0.0073147659274903,0.0380147835269271,"[0, 5]",2,False
877,180,0.3998804542737597,0.1932865636895586,0.0119545726240286,0.0410733947840311,"[0, 6]",2,False
878,180,0.6846981470412433,0.219259445685343,0.0304841601912731,0.0422814358070909,"[1, 4]",2,False
879,180,0.7994620442319186,0.224091609777582,0.0113568439928273,0.0591940101299273,"[0, 6]",2,False
880,180,0.8354602510460252,0.2160402051152987,0.0249432157800355,0.06,"[2, 6]",2,False
881,180,0.946356843992827,0.2170804102305972,0.0195636580992225,0.074832164092239,"[0, 5]",2,False
882,180,0.9817692767483562,0.3364351461777541,0.0364614465032873,0.1123563726333235,"[0, 4, 38]",3,False
883,181,0.5874094298733685,0.5211476389719064,0.047894828238917,0.2836102809324569,"[2, 6]",2,False
884,182,0.1281773915187375,0.3768343195266267,0.1039731262327415,0.213668639053254,"[0, 17, 6]",3,False
885,182,0.4795371055226814,0.3625240905417485,0.0720155325443785,0.2250481810834977,"[2, 6]",2,False
886,182,0.975,0.4230333908145953,0.0499999999999998,0.2176018574240633,"[0, 17, 6]",3,False
887,183,0.3499764749750318,0.4014738608671657,0.0411441725205972,0.2629477217343324,"[0, 6]",2,False
888,184,0.4071251802351375,0.4766763848396496,0.1244454303460513,0.2478134110787166,"[0, 17, 28, 6, 23]",5,False
889,184,0.4542482808340725,0.6395519077196085,0.1298103371783499,0.3817125110913921,"[0, 20, 28, 6, 23]",5,False
890,184,0.5486574442675145,0.2270063694267514,0.0099999999999999,0.0965605095541397,"[0, 6]",2,False
891,184,0.8950000000000007,0.4615597667638484,0.09,0.343119533527697,"[0, 6]",2,False
892,185,0.1448765270899963,0.2852910052910051,0.1297530541799924,0.1305820105820101,"[33, 1, 5, 13]",4,False
893,185,0.245775462962963,0.2259259259259259,0.0203317901234567,0.1068783068783068,"[0, 33, 5]",3,False
894,186,0.4891726783908957,0.3302838515964913,0.0631728739414605,0.2405677031929831,"[0, 20, 6]",3,False
895,186,0.6522715311908772,0.4248190767334613,0.2346207671038142,0.3974706470446198,"[1, 20, 38, 6, 23]",5,False
896,188,0.8849999999999993,0.690177812645061,0.2299999999999999,0.5996443747098754,"[2, 14, 5, 13]",4,False
897,189,0.1855616269070948,0.4421252573553829,0.0728095957149664,0.2719137499723271,"[2, 13, 6]",3,False
898,189,0.6989727436993348,0.428236766235131,0.0521529160975128,0.1374333089814259,"[2, 6, 46]",3,False
899,190,0.325192435810646,0.4859415692823313,0.0717822914006141,0.255264342324716,"[0, 6, 41]",3,False
900,192,0.9073444988704892,0.8206558561977024,0.1112352272877225,0.3519675685931108,"[0, 5]",2,False
901,193,0.3429375064573131,0.5111792595887984,0.0412825904117566,0.2688546282146271,"[0, 6]",2,False
902,193,0.4069991387102277,0.4410154645622403,0.0192680872957801,0.2031564109008001,"[0, 5]",2,False
903,193,0.4925373134328341,0.4557360623930479,0.0731974817475456,0.2230546882588738,"[1, 5, 46]",3,False
904,193,0.5700201883503837,0.4659717134992535,0.0331517429464626,0.2114664335456619,"[0, 6]",2,False
905,193,0.7873735794283349,0.5182138688912769,0.0371931396507923,0.2409839551846435,"[0, 13, 6]",3,False
906,193,0.8335246842709532,0.4146085339005312,0.1745120551090694,0.1695743305803376,"[1, 13, 6, 44, 46]",5,False
907,195,0.6740259253642117,0.3641772111030648,0.1172927353668008,0.3181548256626423,"[2, 13, 6]",3,False
908,196,0.1716223631100695,0.4739852081617529,0.0527103299596365,0.157523297221701,"[0, 3, 9]",3,False
909,197,0.307488986784141,0.4854247360984127,0.0908370044052864,0.3831959105643751,"[0, 5, 12]",3,False
910,197,0.3995374449339205,0.5418082453661374,0.070264317180617,0.2504288920289253,"[0, 4, 12]",3,False
911,197,0.5709406001219216,0.4849581761362339,0.2103689994702213,0.4006113137793117,"[1, 4, 5, 13, 12]",5,False
912,198,0.73147002257248,0.5464220183486235,0.0538841222163109,0.2360142855671609,"[0, 4, 12]",3,False
913,199,0.7591135282954105,0.3974545163527341,0.039065585596104,0.278324993647584,"[0, 5, 38]",3,False
914,200,0.3150056201950238,0.3057865584379404,0.0258313880693724,0.1431513261273101,"[0, 5]",2,False
915,201,0.7900047277932952,0.2847510162285309,0.0167114805177588,0.0894855119799378,"[0, 6]",2,False
916,202,0.6176230247504714,0.3641226621501801,0.0409005623521096,0.2816402079152872,"[0, 28, 6]",3,False
917,203,0.7114350439845931,0.5316040049239966,0.0276420752928881,0.2180340859544279,"[0, 6]",2,False
918,204,0.2709780220314051,0.4592923846347363,0.02195604406281,0.1874375355632399,"[0, 28, 6]",3,False
919,204,0.3654615469247245,0.4092935723255088,0.0213583925154664,0.1785897359763406,"[0, 6]",2,False
920,204,0.3946256701189972,0.4130075606558555,0.0265398597492352,0.1486988847583642,"[2, 5]",2,False
921,204,0.4136752633209417,0.3986988847583643,0.0107603392193308,0.1356877323420074,"[0, 5]",2,False
922,204,0.7847824176251241,0.5627885359767733,0.0543472528753714,0.316731647748192,"[0, 6, 23]",3,False
923,204,0.9785868132188432,0.3862823119372638,0.0219560440628094,0.1548707522509442,"[0, 6]",2,False
924,205,0.378801445305729,0.6632686559709279,0.067160924867304,0.4342388164070009,"[0, 28, 6]",3,False
925,205,0.5430649081043932,0.8050070328958455,0.0873081020375111,0.3899859342083084,"[0, 6, 23]",3,False
926,205,0.6098789583472122,0.5180000251217076,0.0297827357051279,0.272477582570585,"[0, 5]",2,False
927,205,0.7351598452111742,0.8384221766421088,0.0655229380370712,0.3231556467157802,"[0, 45, 5, 23]",4,False
928,206,0.1017947802658681,0.3888600720953657,0.0235896722141005,0.1900023294140939,"[0, 6]",2,False
929,206,0.143973884576986,0.3632416126533771,0.0243582421269452,0.1135167746932447,"[0, 6]",2,False
930,206,0.2072643513611792,0.324652975535328,0.0201705499413047,0.0854477425065657,"[0, 6]",2,False
931,207,0.6238875023372122,0.4711016949152539,0.0489712674533278,0.3120338983050846,"[0, 6]",2,False
932,208,0.8220384079264617,0.6446654611211574,0.0771502034358048,0.1464737793851715,[43],1,False
933,208,0.8343949505708127,0.5526582278481013,0.1022737101898718,0.3380341869962452,"[0, 25, 6]",3,False
934,209,0.2403795576808128,0.4728023470969677,0.0323909145248056,0.267315626912553,"[0, 6]",2,False
935,210,0.983287507471607,0.4522800674385615,0.0334249850567839,0.2918249674959339,"[0, 6]",2,False
936,211,0.9858990533782792,0.442776143956346,0.0282018932434399,0.2704359485729992,"[0, 6]",2,False
937,212,0.3549999999999999,0.3263100424572192,0.03,0.0926200849144386,"[0, 6]",2,False
938,212,0.4419529901172773,0.338154651879236,0.0439059802345551,0.1078558225508316,"[0, 6]",2,False
939,212,0.5114141029648168,0.3363401109057301,0.0539059802345543,0.1642267406038201,"[0, 6]",2,False
940,213,0.1075579931674413,0.3961111111111108,0.0327241673134219,0.1196296296296293,"[2, 6]",2,False
941,214,0.2710677628214353,0.4781121475463337,0.0409563736208158,0.1523216860760594,"[0, 6]",2,False
942,214,0.5357737900779392,0.4049439149384162,0.031547580155878,0.202047272903352,"[0, 6]",2,False
943,214,0.8475301860678099,0.266126876567081,0.0430947580645159,0.1210168338243366,"[1, 6]",2,False
944,214,0.9688933887229828,0.2790603076729482,0.0249693041645928,0.1625283568522611,"[0, 6]",2,False
945,215,0.1166604411049209,0.3922819163666574,0.0165779005415484,0.1608764885073389,"[0, 5]",2,False
946,215,0.5281554103822679,0.4417930167082063,0.0315270351709851,0.1998959198744578,"[0, 6]",2,False
947,216,0.1053020530601283,0.3492853882592975,0.0377832271837293,0.2219702990340279,"[0, 29, 5]",3,False
948,216,0.3512809337444066,0.4626638112220159,0.0553912497440809,0.281970299034028,"[0, 6]",2,False
949,216,0.4485460627473036,0.5565081397387387,0.0866642869125718,0.4226617145838882,"[2, 13, 6, 23]",4,False
950,216,0.7676924361275118,0.4676006981106623,0.0765952103252241,0.2918621581422193,"[0, 6, 23]",3,False
951,216,0.923460054807878,0.2885136918508745,0.0301794562827472,0.1736881456226431,"[0, 6]",2,False
952,216,0.9264793783622236,0.3662318483878908,0.0179318589360428,0.1417671671178932,"[0, 19, 5, 44]",4,False
953,217,0.1269475428198069,0.4828005819721154,0.0386741027675363,0.2677044866855275,"[0, 5]",2,False
954,217,0.1726403767419247,0.5143912240686431,0.0322579418468386,0.3392201585749972,"[0, 5]",2,False
955,217,0.1744303216158206,0.440646363899576,0.0464711346676796,0.2233558728023641,"[2, 5, 13]",3,False
956,217,0.2560840062376395,0.4910730965569669,0.0912840809869696,0.3089757792983594,"[1, 6]",2,False
957,217,0.3375449199607969,0.4669738327353567,0.0279213142297104,0.2282962793538766,"[0, 6]",2,False
958,217,0.3797168784818941,0.4387186629526462,0.0257333739554318,0.1587743732590528,"[0, 4, 28]",3,False
959,217,0.4451532645646104,0.4355961417269707,0.0183461053160608,0.1688077165460577,"[0, 6]",2,False
960,217,0.9479933262016276,0.6891983618495428,0.0655189246723965,0.4571930494933457,"[2, 13, 6]",3,False
961,218,0.1209737714099034,0.5223910913215046,0.0619475428198067,0.2447228018507505,"[0, 4, 28, 12]",4,False
962,218,0.3465711485508931,0.5523855243722305,0.0579213142297101,0.3506349326480507,"[0, 6]",2,False
963,219,0.933584262845942,0.4076498024657098,0.074337051383768,0.2416144127189678,"[0, 6]",2,False
964,220,0.7271889790108057,0.318423707487962,0.096127653508994,0.1077669162967204,"[1, 5, 13]",3,False
965,221,0.7802667955455433,0.4231874861833692,0.02264245962883,0.2115855273874947,"[0, 6]",2,False
966,222,0.4288231386902139,0.33513123878253,0.0329406034123137,0.1604617199528749,"[0, 6]",2,False
967,222,0.6217646277380428,0.3899207566305332,0.0376462773804281,0.2884173755696392,"[0, 5]",2,False
968,224,0.6102679890166159,0.3407936134036704,0.1194434784391732,0.1819957968123241,"[1, 5, 13, 44]",4,False
969,225,0.1966275151673548,0.3693024151377047,0.0790290265705948,0.1866398372277258,"[0, 17, 6]",3,False
970,226,0.4611611322899946,0.4093097913322632,0.038853497859818,0.1605136436597111,"[0, 4]",2,False
971,226,0.5359147593852128,0.3760171003052251,0.0400785835153241,0.2074290007235563,"[0, 6, 9]",3,False
972,226,0.5579260287806107,0.3540427824882105,0.026451309357141,0.1876478554745113,"[0, 6]",2,False
973,227,0.6708133006356053,0.4298820835162288,0.0426730728063792,0.163362971688257,"[0, 6]",2,False
974,228,0.9351926659191194,0.4449230629169497,0.0536335439456893,0.2319279032010612,"[0, 6]",2,False
975,229,0.3100226613796415,0.4000412224964551,0.0492638737162016,0.272530919815001,"[2, 4, 5, 13]",4,False
976,230,0.0688122456549601,0.2201158112835411,0.0230212650367721,0.1124538447893042,"[0, 6]",2,False
977,231,0.2850718545211915,0.4741754074897368,0.0544630247943431,0.2083508149794743,"[0, 20, 6]",3,False
978,231,0.8398609529564738,0.4553243321514301,0.061948675751644,0.1839159505370196,"[2, 13, 6]",3,False
979,232,0.924739578411108,0.2997864723635547,0.0303518406237703,0.1589739732204719,"[0, 29, 6]",3,False
980,233,0.3813652209641756,0.4342400519163367,0.0354718843457817,0.2335387718341283,"[0, 6]",2,False
981,233,0.5781455434257938,0.4250912218679961,0.0242153199754711,0.1869899940027143,"[0, 5]",2,False
982,235,0.064022242558177,0.3737712889851191,0.0353369702559086,0.1794533911099481,"[0, 6]",2,False
983,235,0.947968354201666,0.5995162589412105,0.062864788004828,0.3949879244522755,"[0, 6]",2,False
984,236,0.3067760942760943,0.4555555555555555,0.044565446127946,0.2444444444444444,"[0, 17, 6, 48]",4,False
985,236,0.3476482814755514,0.4285711055960137,0.0305899281969175,0.2195570093079273,"[0, 6]",2,False
986,236,0.7423533173770922,0.546314705364521,0.0269447877124397,0.2332446148959008,"[0, 6]",2,False
987,236,0.8849824047828376,0.5272937012812473,0.0204363756384664,0.1535429731693504,"[0, 6]",2,False
988,237,0.277612483320148,0.3875847024183531,0.112832388515297,0.2129555951632936,"[1, 26, 7, 5, 44]",5,False
989,237,0.3740088941199978,0.3494044184213047,0.0463417779404743,0.1422664887047647,"[1, 5, 13]",3,False
990,237,0.47179023826087,0.2803506058841157,0.0175712069374416,0.0884132643624032,"[0, 17, 6]",3,False
991,237,0.5060083594566352,0.2524897106177896,0.0161964472309302,0.0545923698633058,"[2, 6]",2,False
992,237,0.5612356652052715,0.321289815513995,0.0197143443020505,0.0838900611871269,"[0, 6]",2,False
993,237,0.8183342263136655,0.4892172018003184,0.111440151719601,0.2938914588922738,"[2, 17, 6]",3,False
994,240,0.6152170942308676,0.3754419807536749,0.0638420096907865,0.2719026129281054,"[0, 33, 6]",3,False
995,240,0.658657262277952,0.2844529262086512,0.0373145245559032,0.1689058524173028,"[0, 33, 5]",3,False
996,240,0.7007535722475424,0.3486512481521259,0.0592725076235767,0.2620565601304135,"[0, 5]",2,False
997,240,0.718533814408397,0.3242667229844202,0.0412641141857505,0.1981517665795276,"[0, 6]",2,False
998,240,0.9220582534169884,0.3713114315612146,0.0671684093671366,0.2453669587605225,"[0, 33, 4]",3,False
999,241,0.0766099653841532,0.5448199620821778,0.020796463384486,0.246021659224928,"[0, 6]",2,False
1000,242,0.0682794700317993,0.3707934175868768,0.0522013981641572,0.265718483436224,"[2, 6, 44]",3,False
1001,242,0.3143228380265738,0.5235969123198045,0.033812424505511,0.2589751092470613,"[0, 5]",2,False
1002,242,0.4178827845827664,0.4779443915045619,0.0402348429085509,0.2105491493845127,"[0, 25, 17, 6]",4,False
1003,243,0.1695022101151316,0.4583708006933606,0.0484797341343066,0.3361548262668377,"[0, 5]",2,False
1004,244,0.3941196404780159,0.5218262698269228,0.09598256501182,0.2784562921436658,"[1, 5]",2,False
1005,245,0.3584038844621514,0.4488537046531629,0.0368077689243029,0.158229339744594,"[0, 4]",2,False
1006,245,0.9651806932000936,0.4963506082535725,0.0592794975777112,0.1871400409825433,"[2, 4, 13]",3,False
1007,246,0.272353153931578,0.5641867800014492,0.1039391182132245,0.3557723896816686,"[2, 13, 6]",3,False
1008,247,0.0735527254081445,0.4666791917987004,0.0290198529212883,0.1745233893537804,"[0, 6]",2,False
1009,247,0.4705929389146194,0.4689643037006598,0.0323717556584811,0.2014802573545923,"[0, 6]",2,False
1010,247,0.5395416411780127,0.515475531600482,0.0434230533950885,0.2326942556525837,"[0, 6]",2,False
1011,248,0.1686508966207592,0.4777047061632753,0.038493015812051,0.2626514377931214,"[0, 6]",2,False
1012,249,0.2636671862272285,0.4353277477894599,0.0283258565064799,0.2687533691769928,"[0, 6]",2,False
1013,249,0.7921847437153702,0.478861634912169,0.0288438385624409,0.2665002357244495,"[0, 5]",2,False
1014,250,0.1594135123239436,0.3769071835498897,0.0369168133802816,0.1475940836044457,"[2, 5]",2,False
1015,250,0.2751957852184436,0.5488178820857312,0.0329629561732987,0.360594996011121,"[0, 5]",2,False
1016,251,0.5220342472763726,0.2801335014488207,0.0300674803047913,0.1445364192407251,"[0, 17, 6]",3,False
1017,252,0.3419287603487826,0.3941527702770003,0.0816203451317174,0.1490514885074186,"[1, 5]",2,False
1018,253,0.1752457817564507,0.4154847912363242,0.0393830803822372,0.207078531888992,"[0, 6]",2,False
1019,254,0.0329838534394259,0.5299955089536409,0.0453527510430215,0.3371244754392811,"[0, 6]",2,False
1020,254,0.2250336450231581,0.3907166356170004,0.0412531678755571,0.160268690061366,"[2, 5]",2,False
1021,255,0.9479044386191736,0.427161499292224,0.0438543046143183,0.2366670144012665,"[0, 45, 6]",3,False
1022,256,0.2187465446772169,0.3395036958817314,0.0428635574994536,0.1578880675818372,"[0, 4]",2,False
1023,257,0.4203240116351239,0.4811639291817852,0.0606480232702475,0.2737070961332848,"[0, 29, 5, 9]",4,False
1024,258,0.438038557089041,0.3912620169733008,0.0813648932786745,0.2565515901519032,"[2, 5, 13]",3,False
1025,259,0.4620544189134579,0.2397671401864405,0.0405224660397074,0.18,"[0, 6]",2,False
1026,260,0.4641362821279139,0.3435788723348172,0.0113568439928272,0.1226049087999762,"[0, 6]",2,False
1027,260,0.6900447907110852,0.563731199293153,0.0400895814221712,0.3446245034400148,"[0, 6]",2,False
1028,260,0.847068748965622,0.5435469109576108,0.0351893445771442,0.1914318714004364,"[0, 4]",2,False
1029,261,0.765628039828865,0.4518430723213144,0.0610741729467661,0.2833000460176179,"[0, 6]",2,False
1030,262,0.4224306741469338,0.3202362567951713,0.1142708538977191,0.2386155033767856,"[1, 5, 13]",3,False
1031,262,0.6088862285701659,0.4030275715800621,0.0541851692294101,0.2448462354188759,"[0, 6, 47, 9]",4,False
1032,264,0.3378029449452103,0.1829268292682926,0.0418516922940968,0.04135737009544,"[1, 4]",2,False
1033,264,0.3751705273506539,0.1590668080593849,0.0113597450512548,0.0445387062566277,"[0, 5]",2,False
1034,264,0.4021745758218451,0.1556044538706256,0.0099999999999999,0.05,"[0, 5]",2,False
1035,264,0.4461529203028194,0.4790137857900309,0.1118821043030579,0.3580275715800634,"[2, 5, 13]",3,False
1036,264,0.4641031780222694,0.1492417815482502,0.0117936439554614,0.0384835630965005,"[0, 4]",2,False
1037,264,0.4938499690703428,0.1495227995758218,0.0167406769176388,0.031813361611877,"[0, 4]",2,False
1038,264,0.5233703384588193,0.3224231177094377,0.0347830505478968,0.192120890774125,"[0, 5]",2,False
1039,264,0.55931797344468,0.1553552492046659,0.0292961846058678,0.0477200424178155,"[1, 6]",2,False
1040,264,0.5673893712442559,0.1882290562036055,0.0227194901025097,0.0286320254506892,"[0, 4]",2,False
1041,264,0.5916035646429834,0.1813361611876988,0.0137512703252032,0.0360551431601272,"[0, 4]",2,False
1042,264,0.6256798725256267,0.3388983675836513,0.0513597450512545,0.2377967351673027,"[0, 8]",2,False
1043,265,0.0760078373541887,0.4345440084835627,0.1084283867974548,0.2460551431601269,"[2, 5, 38, 9]",4,False
1044,265,0.2759788131848711,0.335302226935313,0.0247830505478966,0.1812089077412512,"[0, 29, 5]",3,False
1045,265,0.3407618637327677,0.2960604453870625,0.0199999999999999,0.13,"[0, 6]",2,False
1046,265,0.485,0.305,0.03,0.15,"[0, 6]",2,False
1047,265,0.6735872879109225,0.266857010213556,0.0271745758218451,0.1137140204271122,"[0, 6]",2,False
1048,265,0.749865041755037,0.2503022269353127,0.0313597450512547,0.0899999999999999,"[0, 6]",2,False
1049,265,0.843966065747614,0.5230010604453869,0.0666347428419944,0.312704135737009,"[0, 5]",2,False
1050,266,0.0229894065924354,0.3320908054363332,0.0423915252739483,0.1833899691909596,"[0, 6]",2,False
1051,266,0.048288347251679,0.2831813361611877,0.0353809318663839,0.16,"[0, 6]",2,False
1052,266,0.1633703384588193,0.5221208907741253,0.0747830505478967,0.0799999999999999,[43],1,False
1053,266,0.1657996247661093,0.4292364793213143,0.0821492451136961,0.2657476139978786,"[0, 25, 6, 23]",4,False
1054,266,0.496576694503358,0.4531813361611877,0.0399999999999999,0.06,[43],1,False
1055,266,0.5378544483474734,0.3572693531283141,0.1223436395369396,0.2545387062566277,"[0, 25, 20, 6, 23]",5,False
1056,266,0.6339682197773064,0.1760604453870625,0.0099999999999999,0.05,"[0, 6]",2,False
1057,266,0.6674361397821628,0.4372746553552485,0.0950217863600266,0.3257476139978784,"[2, 38, 6, 23]",4,False
1058,266,0.6803809318663845,0.2313626723223752,0.0231533890067161,0.0827253446447507,"[0, 5]",2,False
